structure_id,native_refold_tm_percent,reference_mode,backend,backend_label
7z1a_H_B,98.52240486684988,crystal,esmfold2,ESM
7z1a_H_C,98.42639893981104,crystal,esmfold2,ESM
7z1a_H_D,98.55554654907966,crystal,esmfold2,ESM
7z1b_H_A,98.29908959259949,crystal,esmfold2,ESM
7z1b_H_B,98.09706514637465,crystal,esmfold2,ESM
7z1b_H_C,98.00642732227423,crystal,esmfold2,ESM
7z1b_H_D,97.76427476988356,crystal,esmfold2,ESM
7z1c_H_A,98.2756217947186,crystal,esmfold2,ESM
7z1c_H_B,98.52488482262662,crystal,esmfold2,ESM
7z1d_H_A,99.3952983436791,crystal,esmfold2,ESM
7z1e_H_A,98.61288586644234,crystal,esmfold2,ESM
7zf4_H_A,96.41337446347016,crystal,esmfold2,ESM
7zfb_H_A,97.47571700347808,crystal,esmfold2,ESM
7zfb_H_B,97.76093050478372,crystal,esmfold2,ESM
7zfc_H_A,93.62090675000316,crystal,esmfold2,ESM
7zfe_H_A,95.99641591170838,crystal,esmfold2,ESM
7zfe_H_B,95.97121658498716,crystal,esmfold2,ESM
7zfe_H_C,95.62376453106452,crystal,esmfold2,ESM
7zfe_H_D,60.283144509492296,crystal,esmfold2,ESM
7zk1_H_A,86.71546432700275,crystal,esmfold2,ESM
7zk1_H_B,87.91819971090726,crystal,esmfold2,ESM
7zkz_H_A,96.72527340643497,crystal,esmfold2,ESM
7zkz_H_B,96.35484708317917,crystal,esmfold2,ESM
7zlg_H_A,83.61880087303703,crystal,esmfold2,ESM
7zlh_H_A,77.18639773541473,crystal,esmfold2,ESM
7zli_H_A,78.36779711070388,crystal,esmfold2,ESM
7zlj_H_A,72.68152927366633,crystal,esmfold2,ESM
7zyi_H_A,72.086842811071,crystal,esmfold2,ESM
8aom_H_A,92.77228365479088,crystal,esmfold2,ESM
8bev_H_A,92.992314246301,crystal,esmfold2,ESM
8c3k_H_A,19.495901677750467,crystal,esmfold2,ESM
8c8p_H_A,95.42536877113868,crystal,esmfold2,ESM
8cii_H_A,98.93299748848156,crystal,esmfold2,ESM
8cwv_H_A,98.1569402375265,crystal,esmfold2,ESM
8cyj_H_A,87.65226134800554,crystal,esmfold2,ESM
8cyj_H_B,88.10593681364544,crystal,esmfold2,ESM
8cyj_H_C,87.71174545185835,crystal,esmfold2,ESM
8cyj_H_D,88.02793814461904,crystal,esmfold2,ESM
8di5_H_A,95.68142705537696,crystal,esmfold2,ESM
8dly_H_A,95.24548424308618,crystal,esmfold2,ESM
8dm0_H_A,95.01642472443751,crystal,esmfold2,ESM
8dqu_H_A,24.013638955685323,crystal,esmfold2,ESM
8dqu_H_B,27.41908646211153,crystal,esmfold2,ESM
8elo_H_A,98.47280743013984,crystal,esmfold2,ESM
8elp_H_A,98.9288320454562,crystal,esmfold2,ESM
8elq_H_A,98.17440072500514,crystal,esmfold2,ESM
8ew6_H_A,86.88962624589442,crystal,esmfold2,ESM
8g79_H_A,96.51823542291984,crystal,esmfold2,ESM
8g79_H_B,96.55324485444976,crystal,esmfold2,ESM
8g79_H_C,95.25719757743512,crystal,esmfold2,ESM
8gq5_H_A,46.341885266715686,crystal,esmfold2,ESM
8gq5_H_B,44.14563811885362,crystal,esmfold2,ESM
8gq5_H_C,45.62322518704688,crystal,esmfold2,ESM
8gq5_H_D,48.0118315817232,crystal,esmfold2,ESM
8gq5_H_E,56.28438642519815,crystal,esmfold2,ESM
8gq5_H_F,71.31978877220624,crystal,esmfold2,ESM
8gq5_H_G,76.3175298394645,crystal,esmfold2,ESM
8gq5_I_A,58.48083570800809,crystal,esmfold2,ESM
8gq5_I_B,61.56877873617663,crystal,esmfold2,ESM
8gq5_I_C,59.42587937268211,crystal,esmfold2,ESM
8gq5_I_D,60.69370943661829,crystal,esmfold2,ESM
8gq5_I_E,57.99286243955798,crystal,esmfold2,ESM
8gq5_I_F,57.47511908822952,crystal,esmfold2,ESM
8gq5_I_G,58.1893029528654,crystal,esmfold2,ESM
8gq5_J_A,59.53169511367342,crystal,esmfold2,ESM
8gq5_J_B,45.88780593816188,crystal,esmfold2,ESM
8gsi_H_A,74.35114057415988,crystal,esmfold2,ESM
8h5t_H_A,94.28272517722442,crystal,esmfold2,ESM
8h5u_H_A,98.30909613589564,crystal,esmfold2,ESM
8h5u_H_B,98.09806272346748,crystal,esmfold2,ESM
8h91_H_A,98.6908008549074,crystal,esmfold2,ESM
8h91_H_B,98.87369263721423,crystal,esmfold2,ESM
8hbg_H_A,30.81107999007301,crystal,esmfold2,ESM
8hbi_H_A,25.1865492574867,crystal,esmfold2,ESM
8hbj_H_A,30.75818591512411,crystal,esmfold2,ESM
8hbj_H_B,24.789548626189987,crystal,esmfold2,ESM
8heg_H_A,23.9736156346114,crystal,esmfold2,ESM
8hii_H_A,61.28959243932026,crystal,esmfold2,ESM
8hij_H_A,67.68654597661795,crystal,esmfold2,ESM
8hik_H_A,66.69640937761719,crystal,esmfold2,ESM
8hr2_H_A,94.67752595780571,crystal,esmfold2,ESM
8hr2_H_B,95.15893665084062,crystal,esmfold2,ESM
8ilx_H_A,99.26878160607734,crystal,esmfold2,ESM
8ilx_H_B,99.36018244711433,crystal,esmfold2,ESM
8im0_H_A,99.20499832128856,crystal,esmfold2,ESM
8im1_H_A,99.34517951870764,crystal,esmfold2,ESM
8j5j_H_A,97.1666566775692,crystal,esmfold2,ESM
8j9o_H_A,72.2232632713428,crystal,esmfold2,ESM
8jh7_H_A,68.4889680029716,crystal,esmfold2,ESM
8jhc_H_A,67.16997259698421,crystal,esmfold2,ESM
8jys_H_A,88.32918603685644,crystal,esmfold2,ESM
8jys_H_B,90.90681051981512,crystal,esmfold2,ESM
8k33_H_A,99.43579667228832,crystal,esmfold2,ESM
8k33_H_B,99.54993200883274,crystal,esmfold2,ESM
8k33_H_C,99.70039528538038,crystal,esmfold2,ESM
8k33_H_D,99.19990875833837,crystal,esmfold2,ESM
8k33_H_E,99.54224954228567,crystal,esmfold2,ESM
8k33_H_F,99.57530042188108,crystal,esmfold2,ESM
8k33_H_G,99.59231694088298,crystal,esmfold2,ESM
8k33_I_A,99.59058446801625,crystal,esmfold2,ESM
8k33_I_B,99.55914313780563,crystal,esmfold2,ESM
8k33_I_C,99.61550417120512,crystal,esmfold2,ESM
8k33_I_D,99.54092092175112,crystal,esmfold2,ESM
8k33_I_E,99.61317776455942,crystal,esmfold2,ESM
8k3a_H_A,99.22515119093968,crystal,esmfold2,ESM
8k3l_H_A,99.4141062733658,crystal,esmfold2,ESM
8k3l_H_B,99.32208108566228,crystal,esmfold2,ESM
8k3l_H_C,98.89054130710284,crystal,esmfold2,ESM
8k3l_H_D,99.35244068009104,crystal,esmfold2,ESM
8k4q_H_A,96.40722341288544,crystal,esmfold2,ESM
8kae_H_A,70.72364462818318,crystal,esmfold2,ESM
8odx_H_A,90.74459719069698,crystal,esmfold2,ESM
8owt_H_A,97.60374407416568,crystal,esmfold2,ESM
8owt_H_B,97.58030677246067,crystal,esmfold2,ESM
8owt_H_C,98.56244095885872,crystal,esmfold2,ESM
8owt_H_D,98.49299422219477,crystal,esmfold2,ESM
8owv_H_A,97.27693082269111,crystal,esmfold2,ESM
8ozb_H_A,96.23363105316528,crystal,esmfold2,ESM
8ozb_H_B,96.00641133636036,crystal,esmfold2,ESM
8pih_H_A,90.25523454690612,crystal,esmfold2,ESM
8pih_H_B,95.297467784613,crystal,esmfold2,ESM
8pkc_H_A,96.26008041771752,crystal,esmfold2,ESM
8pkc_H_B,97.33690347452884,crystal,esmfold2,ESM
8q7s_H_A,96.20216772472048,crystal,esmfold2,ESM
8q7s_H_B,98.73524492294456,crystal,esmfold2,ESM
8q7s_H_C,98.64329330204774,crystal,esmfold2,ESM
8q7s_H_D,98.39162215599713,crystal,esmfold2,ESM
8q7s_H_E,98.33869161000696,crystal,esmfold2,ESM
8q7s_H_F,97.6477305064878,crystal,esmfold2,ESM
8q93_H_A,92.72661499275812,crystal,esmfold2,ESM
8q93_H_B,92.43050451996147,crystal,esmfold2,ESM
8q94_H_A,94.71245115450208,crystal,esmfold2,ESM
8q94_H_B,94.15125573942876,crystal,esmfold2,ESM
8q95_H_A,92.9604283708525,crystal,esmfold2,ESM
8q95_H_B,90.5755667733436,crystal,esmfold2,ESM
8qf3_H_A,27.897225643102217,crystal,esmfold2,ESM
8qf3_H_B,27.21318728040296,crystal,esmfold2,ESM
8qf5_H_A,42.72372635254888,crystal,esmfold2,ESM
8qf5_H_B,67.08570475635926,crystal,esmfold2,ESM
8qgx_H_A,99.45092035584425,crystal,esmfold2,ESM
8qj2_H_A,89.38824823311438,crystal,esmfold2,ESM
8qot_H_A,72.52460865581234,crystal,esmfold2,ESM
8r61_H_A,96.4452774750261,crystal,esmfold2,ESM
8r61_H_B,95.83031984077392,crystal,esmfold2,ESM
8r61_H_C,96.78602795430692,crystal,esmfold2,ESM
8r61_H_D,96.8066654266979,crystal,esmfold2,ESM
8r61_H_E,97.12105394344404,crystal,esmfold2,ESM
8r61_H_F,96.59372586572992,crystal,esmfold2,ESM
8r80_H_A,98.51930626775956,crystal,esmfold2,ESM
8r80_H_B,97.42685885569826,crystal,esmfold2,ESM
8rby_H_A,97.3948587417436,crystal,esmfold2,ESM
8rcq_H_A,47.32999016711073,crystal,esmfold2,ESM
8rj7_H_A,98.17801527821416,crystal,esmfold2,ESM
8rj7_H_B,98.05111043788,crystal,esmfold2,ESM
8rj7_H_C,98.76348447548872,crystal,esmfold2,ESM
8rj7_H_D,97.09915546459588,crystal,esmfold2,ESM
8rj7_H_E,97.66960645926012,crystal,esmfold2,ESM
8rmm_H_A,68.91068610511911,crystal,esmfold2,ESM
8rqf_H_A,84.77012103707374,crystal,esmfold2,ESM
8rwf_H_A,83.89714543484581,crystal,esmfold2,ESM
8rwf_H_B,83.84239622684755,crystal,esmfold2,ESM
8rwf_H_C,85.76726885563701,crystal,esmfold2,ESM
8sk5_H_A,98.39951739925972,crystal,esmfold2,ESM
8t58_H_A,49.35453053514832,crystal,esmfold2,ESM
8t58_H_B,86.61933459385223,crystal,esmfold2,ESM
8t9y_H_A,47.14710048659341,crystal,esmfold2,ESM
8tb7_H_A,86.24181831393724,crystal,esmfold2,ESM
8tgz_H_A,50.48172978777221,crystal,esmfold2,ESM
8tii_H_A,73.67934883945618,crystal,esmfold2,ESM
8u3s_H_A,97.08134657161106,crystal,esmfold2,ESM
8u4v_H_A,74.43146346548075,crystal,esmfold2,ESM
8u9y_H_A,66.56890690712895,crystal,esmfold2,ESM
8uoa_H_A,88.366945242193,crystal,esmfold2,ESM
8w90_H_A,91.33029918644134,crystal,esmfold2,ESM
8w90_H_B,95.17680680071096,crystal,esmfold2,ESM
8w90_H_C,93.6851193255587,crystal,esmfold2,ESM
8wnp_H_A,68.04646460448225,crystal,esmfold2,ESM
8wnp_H_B,63.31840687833942,crystal,esmfold2,ESM
8wnu_H_A,72.51741660129663,crystal,esmfold2,ESM
8wnu_H_B,74.92779107952634,crystal,esmfold2,ESM
8wo4_H_A,71.44423843682532,crystal,esmfold2,ESM
8wo4_H_B,73.85748440968499,crystal,esmfold2,ESM
8x7n_H_A,95.15266534645934,crystal,esmfold2,ESM
8x7n_H_B,95.35641435124516,crystal,esmfold2,ESM
8x7n_H_C,94.87370844328574,crystal,esmfold2,ESM
8x7n_H_D,95.0017720635577,crystal,esmfold2,ESM
8x7n_H_E,94.9086204777221,crystal,esmfold2,ESM
8xk2_H_A,95.71744602498823,crystal,esmfold2,ESM
8xk2_H_B,95.01419294022628,crystal,esmfold2,ESM
8xk2_H_C,96.24268282958288,crystal,esmfold2,ESM
8xk2_H_D,89.29598246637251,crystal,esmfold2,ESM
8xld_H_A,98.62239621377424,crystal,esmfold2,ESM
8xvj_H_A,73.02131476509342,crystal,esmfold2,ESM
8xvk_H_A,64.84122114134286,crystal,esmfold2,ESM
8xvl_H_A,70.81808474274624,crystal,esmfold2,ESM
8ybl_H_A,98.55620238736488,crystal,esmfold2,ESM
8ybm_H_A,98.37912734348126,crystal,esmfold2,ESM
8ybm_H_B,98.01156056001548,crystal,esmfold2,ESM
8ybn_H_A,95.3345304540294,crystal,esmfold2,ESM
8ybo_H_A,98.71203891979816,crystal,esmfold2,ESM
8ybo_H_B,98.85073027827728,crystal,esmfold2,ESM
8ybp_H_A,97.02127153285802,crystal,esmfold2,ESM
8yns_H_A,65.94757018754692,crystal,esmfold2,ESM
8ynt_H_A,71.65120828384237,crystal,esmfold2,ESM
8ysf_H_A,95.92280788848818,crystal,esmfold2,ESM
8ysf_H_B,95.58478841291654,crystal,esmfold2,ESM
8ysh_H_A,97.10036554148172,crystal,esmfold2,ESM
8yw6_H_A,30.47186421602322,crystal,esmfold2,ESM
8yw8_H_A,47.47599462299021,crystal,esmfold2,ESM
8z8l_H_A,92.93510107643014,crystal,esmfold2,ESM
8zbb_H_A,82.98619408842012,crystal,esmfold2,ESM
8zer_H_A,98.41338737059952,crystal,esmfold2,ESM
8zer_H_B,98.90041395786972,crystal,esmfold2,ESM
8zer_H_C,98.7593378463506,crystal,esmfold2,ESM
8zer_H_D,98.6589213316154,crystal,esmfold2,ESM
8zer_H_E,98.64320165110352,crystal,esmfold2,ESM
8zes_H_A,98.7094659145942,crystal,esmfold2,ESM
8zes_H_B,98.6377310461886,crystal,esmfold2,ESM
8zes_H_C,98.32775246501072,crystal,esmfold2,ESM
8zes_H_D,98.62206619483295,crystal,esmfold2,ESM
8zes_H_E,98.64203151198136,crystal,esmfold2,ESM
8zrd_H_A,98.29442200774372,crystal,esmfold2,ESM
8zrd_H_B,91.5736677275746,crystal,esmfold2,ESM
9b2c_H_A,66.56236469787503,crystal,esmfold2,ESM
9bei_H_A,62.95001489289752,crystal,esmfold2,ESM
9cmi_H_A,74.91642382451231,crystal,esmfold2,ESM
9co7_H_A,93.69385259922232,crystal,esmfold2,ESM
9co9_H_A,93.24564163368004,crystal,esmfold2,ESM
9d3e_H_A,63.20632360894888,crystal,esmfold2,ESM
9d3g_H_A,69.78722845273701,crystal,esmfold2,ESM
9dpe_H_A,74.88239673553139,crystal,esmfold2,ESM
9ee5_H_A,66.59915049193832,crystal,esmfold2,ESM
9ehs_H_A,68.8088012190206,crystal,esmfold2,ESM
9ei5_H_A,68.80714722246597,crystal,esmfold2,ESM
9ekh_H_A,67.77455790557288,crystal,esmfold2,ESM
9ert_H_A,94.5720427296315,crystal,esmfold2,ESM
9eru_H_A,92.2507147966386,crystal,esmfold2,ESM
9eru_H_B,94.36291804609186,crystal,esmfold2,ESM
9eru_H_C,95.7929004156558,crystal,esmfold2,ESM
9eru_H_D,95.39714335248487,crystal,esmfold2,ESM
9erw_H_A,93.0710854295917,crystal,esmfold2,ESM
9etl_H_A,96.14110980259817,crystal,esmfold2,ESM
9etl_H_B,96.0876005646788,crystal,esmfold2,ESM
9ezi_H_A,98.55614196876786,crystal,esmfold2,ESM
9ezu_H_A,97.7240608155333,crystal,esmfold2,ESM
9ezw_H_A,98.42009268945274,crystal,esmfold2,ESM
9fww_H_A,98.10463458475692,crystal,esmfold2,ESM
9fzc_H_A,88.10790196977601,crystal,esmfold2,ESM
9fzc_H_B,87.96212102065432,crystal,esmfold2,ESM
9fzd_H_A,87.59919408561193,crystal,esmfold2,ESM
9g4g_H_A,91.96392234440228,crystal,esmfold2,ESM
9g5l_H_A,94.25442433251808,crystal,esmfold2,ESM
9g5z_H_A,96.03014460608549,crystal,esmfold2,ESM
9gcn_H_A,93.26566445022011,crystal,esmfold2,ESM
9gcn_H_B,93.5246621146597,crystal,esmfold2,ESM
9gcn_H_C,94.38605975657627,crystal,esmfold2,ESM
9gcn_H_D,93.19428651584624,crystal,esmfold2,ESM
9glz_H_A,93.31371803653704,crystal,esmfold2,ESM
9glz_H_B,95.98321332422462,crystal,esmfold2,ESM
9h1f_H_A,95.93059879185994,crystal,esmfold2,ESM
9hap_H_A,72.47887325147877,crystal,esmfold2,ESM
9hb3_H_A,71.80853628026813,crystal,esmfold2,ESM
9hll_H_A,98.73290642556849,crystal,esmfold2,ESM
9hml_H_A,78.32168344331924,crystal,esmfold2,ESM
9ho4_H_A,99.19845816178866,crystal,esmfold2,ESM
9ho5_H_A,98.3017502508107,crystal,esmfold2,ESM
9ho6_H_A,98.55874462132036,crystal,esmfold2,ESM
9ho6_H_B,98.59769871169752,crystal,esmfold2,ESM
9imx_H_A,95.8738368878127,crystal,esmfold2,ESM
9imx_H_B,96.36364199263556,crystal,esmfold2,ESM
9imx_H_C,95.60769594298884,crystal,esmfold2,ESM
9imx_H_D,96.4996164616568,crystal,esmfold2,ESM
9isf_H_A,79.10847431029444,crystal,esmfold2,ESM
9iya_H_A,81.63324332355727,crystal,esmfold2,ESM
9j7y_H_A,93.9754253675983,crystal,esmfold2,ESM
9j9z_H_A,87.95177863966677,crystal,esmfold2,ESM
9jfu_H_A,70.56835100193582,crystal,esmfold2,ESM
9jg0_H_A,67.853702771985,crystal,esmfold2,ESM
9jo9_H_A,98.64485558290272,crystal,esmfold2,ESM
9jo9_H_B,98.53761452020912,crystal,esmfold2,ESM
9jo9_H_C,98.50089959384664,crystal,esmfold2,ESM
9jo9_H_D,98.35646397486984,crystal,esmfold2,ESM
9jo9_H_E,98.71571246703536,crystal,esmfold2,ESM
9jo9_H_F,98.83139383580884,crystal,esmfold2,ESM
9jo9_H_G,98.66952070956113,crystal,esmfold2,ESM
9jo9_I_A,98.44212639112476,crystal,esmfold2,ESM
9jo9_I_B,98.67886611109854,crystal,esmfold2,ESM
9jo9_I_C,98.72656414104806,crystal,esmfold2,ESM
9jqt_H_A,97.65395613721712,crystal,esmfold2,ESM
9jro_H_A,77.80756776334607,crystal,esmfold2,ESM
9jrt_H_A,67.94369244286432,crystal,esmfold2,ESM
9k94_H_A,98.25288948782678,crystal,esmfold2,ESM
9k94_H_B,98.2620788420643,crystal,esmfold2,ESM
9k94_H_C,98.22500383792988,crystal,esmfold2,ESM
9k94_H_D,98.23218305938758,crystal,esmfold2,ESM
9k94_H_E,98.2202789338453,crystal,esmfold2,ESM
9knw_H_A,50.30360211777716,crystal,esmfold2,ESM
9knx_H_A,45.73009255741591,crystal,esmfold2,ESM
9kny_H_A,49.06684684818302,crystal,esmfold2,ESM
9l9o_H_A,68.24006719000674,crystal,esmfold2,ESM
9lh2_H_A,97.62833500054973,crystal,esmfold2,ESM
9lh2_H_B,98.6638360497263,crystal,esmfold2,ESM
9lmo_H_A,66.43157265942749,crystal,esmfold2,ESM
9lvb_H_A,68.45349123693612,crystal,esmfold2,ESM
9m5d_H_A,95.89201354389144,crystal,esmfold2,ESM
9min_H_A,96.26965653573968,crystal,esmfold2,ESM
9my8_H_A,90.22711801676904,crystal,esmfold2,ESM
9nn9_H_A,95.31057859506475,crystal,esmfold2,ESM
9nn9_H_B,96.67129271435648,crystal,esmfold2,ESM
9npt_H_A,18.440670548520504,crystal,esmfold2,ESM
9npt_H_B,18.130633893066715,crystal,esmfold2,ESM
9npt_H_C,18.1671976043156,crystal,esmfold2,ESM
9o5s_H_A,97.2861281873665,crystal,esmfold2,ESM
9o5s_H_B,97.55954437225547,crystal,esmfold2,ESM
9obn_H_A,92.80864450052177,crystal,esmfold2,ESM
9obn_H_B,94.29128865457808,crystal,esmfold2,ESM
9opr_H_A,95.31022681088668,crystal,esmfold2,ESM
9pee_H_A,71.70372506075368,crystal,esmfold2,ESM
9pkv_H_A,94.2201577735764,crystal,esmfold2,ESM
9pxu_H_A,75.95250310182409,crystal,esmfold2,ESM
9qqs_H_A,40.17493191249354,crystal,esmfold2,ESM
9qt3_H_A,98.7148527254696,crystal,esmfold2,ESM
9qt3_H_B,97.53058741486312,crystal,esmfold2,ESM
9qt3_H_C,98.58695753805972,crystal,esmfold2,ESM
9qt3_H_D,98.24135364893198,crystal,esmfold2,ESM
9qty_H_A,34.117103850573685,crystal,esmfold2,ESM
9rma_H_A,95.6632729592272,crystal,esmfold2,ESM
9rn6_H_A,93.23815166145256,crystal,esmfold2,ESM
9rn6_H_B,86.49668594791449,crystal,esmfold2,ESM
9rsj_H_A,67.36473284552056,crystal,esmfold2,ESM
9shd_H_A,67.06528384055179,crystal,esmfold2,ESM
9t9m_H_A,74.52715948152755,crystal,esmfold2,ESM
9ulm_H_A,85.6171437493219,crystal,esmfold2,ESM
9ulm_H_B,80.53138774816361,crystal,esmfold2,ESM
9uln_H_A,91.81703944461812,crystal,esmfold2,ESM
9uoc_H_A,96.4155824168155,crystal,esmfold2,ESM
9uoc_H_B,96.0128578949934,crystal,esmfold2,ESM
9uoc_H_C,96.34861501873216,crystal,esmfold2,ESM
9uoc_H_D,91.72264962991294,crystal,esmfold2,ESM
9uoi_H_A,98.14435371279995,crystal,esmfold2,ESM
9uuf_H_A,92.65000062906353,crystal,esmfold2,ESM
9uuf_H_B,85.17556812581083,crystal,esmfold2,ESM
9v0o_H_A,93.85206045465335,crystal,esmfold2,ESM
9v0o_H_B,93.89239288831742,crystal,esmfold2,ESM
9v0o_H_C,93.6317369564262,crystal,esmfold2,ESM
9v0o_H_D,92.70892423139004,crystal,esmfold2,ESM
9wpi_H_A,98.27671255065609,crystal,esmfold2,ESM
9xzx_H_A,88.43486332868481,crystal,esmfold2,ESM
9xzx_H_B,91.27934702378808,crystal,esmfold2,ESM
9yc3_H_A,79.1756212406778,crystal,esmfold2,ESM
9yfu_H_A,70.56113433762742,crystal,esmfold2,ESM
9ytd_H_A,97.20144372888592,crystal,esmfold2,ESM
9ytf_H_A,97.97840143252468,crystal,esmfold2,ESM
9yxd_H_A,95.92094227342946,crystal,esmfold2,ESM
9z3j_H_A,94.82130158248052,crystal,esmfold2,ESM
9zg5_H_A,98.3359085233546,crystal,esmfold2,ESM
9zg5_H_B,96.34646959337252,crystal,esmfold2,ESM
9zg5_H_C,96.34360653304888,crystal,esmfold2,ESM
9zg5_H_D,96.27751781327952,crystal,esmfold2,ESM
10zo_H_A,93.74815377743654,crystal,opendde,OpenDDE
10zo_H_B,96.40916272535802,crystal,opendde,OpenDDE
11ol_H_A,92.8866144770474,crystal,opendde,OpenDDE
11oo_H_A,94.4707097860578,crystal,opendde,OpenDDE
11oq_H_A,96.22355101668582,crystal,opendde,OpenDDE
11or_H_A,93.5098964382718,crystal,opendde,OpenDDE
11ou_H_A,96.3296616380738,crystal,opendde,OpenDDE
11zw_H_A,93.14739454153025,crystal,opendde,OpenDDE
1bzq_H_A,99.26011742777372,crystal,opendde,OpenDDE
1bzq_H_B,99.04377016363064,crystal,opendde,OpenDDE
1bzq_H_C,99.32249370384991,crystal,opendde,OpenDDE
1bzq_H_D,99.25681996094328,crystal,opendde,OpenDDE
1jto_H_A,99.15569689417065,crystal,opendde,OpenDDE
1jto_H_B,98.60518705414928,crystal,opendde,OpenDDE
1mel_H_A,99.09022123107913,crystal,opendde,OpenDDE
1mel_H_B,98.97911698811131,crystal,opendde,OpenDDE
1op9_H_A,98.86742245571314,crystal,opendde,OpenDDE
1zmy_H_A,98.44391825115292,crystal,opendde,OpenDDE
1zvh_H_A,97.63973090628522,crystal,opendde,OpenDDE
1zvy_H_A,99.42277053910544,crystal,opendde,OpenDDE
2p42_H_A,98.03291870698231,crystal,opendde,OpenDDE
2p42_H_B,98.96834829825104,crystal,opendde,OpenDDE
2p43_H_A,97.09902736086268,crystal,opendde,OpenDDE
2p44_H_A,96.2259923671292,crystal,opendde,OpenDDE
2p45_H_A,99.25040380705973,crystal,opendde,OpenDDE
2p47_H_A,98.3771177882256,crystal,opendde,OpenDDE
2p49_H_A,95.92545648680245,crystal,opendde,OpenDDE
2p4a_H_A,99.4459116463878,crystal,opendde,OpenDDE
2p4a_H_B,99.57654169366248,crystal,opendde,OpenDDE
2vyr_H_A,12.303302005596624,crystal,opendde,OpenDDE
2vyr_H_C,96.51300208791022,crystal,opendde,OpenDDE
2vyr_H_D,98.36022558245338,crystal,opendde,OpenDDE
2xv6_H_A,96.35589954700754,crystal,opendde,OpenDDE
2xv6_H_B,93.8735886471509,crystal,opendde,OpenDDE
3cfi_H_A,89.84396381597702,crystal,opendde,OpenDDE
3cfi_H_B,89.06800188686988,crystal,opendde,OpenDDE
3cfi_H_C,87.11866287267233,crystal,opendde,OpenDDE
3cfi_H_D,87.43661073021929,crystal,opendde,OpenDDE
3g9a_H_A,99.627396096664,crystal,opendde,OpenDDE
3k1k_H_A,96.60419533455745,crystal,opendde,OpenDDE
3k1k_H_B,96.22229078856228,crystal,opendde,OpenDDE
3k74_H_A,98.03947943213588,crystal,opendde,OpenDDE
3k7u_H_A,86.42739856384003,crystal,opendde,OpenDDE
3k80_H_A,87.79095146667947,crystal,opendde,OpenDDE
3k80_H_B,87.52573555380268,crystal,opendde,OpenDDE
3ogo_H_A,99.42662473121182,crystal,opendde,OpenDDE
3p9w_H_A,92.0380301579054,crystal,opendde,OpenDDE
3p9w_H_B,92.17363226949746,crystal,opendde,OpenDDE
3p9w_H_C,95.19404818994498,crystal,opendde,OpenDDE
3p9w_H_D,94.1942248354915,crystal,opendde,OpenDDE
3qsk_H_A,97.03232708514078,crystal,opendde,OpenDDE
3zhd_H_A,92.43107376440445,crystal,opendde,OpenDDE
4dk3_H_A,88.3158267433745,crystal,opendde,OpenDDE
4dk3_H_B,31.17755104482613,crystal,opendde,OpenDDE
4dk6_H_A,67.80940273986045,crystal,opendde,OpenDDE
4dk6_H_B,85.23040151996268,crystal,opendde,OpenDDE
4eig_H_A,97.28512494876456,crystal,opendde,OpenDDE
4eiz_H_A,98.6812519293835,crystal,opendde,OpenDDE
4eiz_H_B,96.86976303801067,crystal,opendde,OpenDDE
4ej1_H_A,98.81727158765808,crystal,opendde,OpenDDE
4ej1_H_B,98.8708088228666,crystal,opendde,OpenDDE
4fhb_H_A,98.51112521470378,crystal,opendde,OpenDDE
4hep_H_A,80.80542065746639,crystal,opendde,OpenDDE
4ios_H_A,97.9510846997935,crystal,opendde,OpenDDE
4kml_H_A,89.35041358157184,crystal,opendde,OpenDDE
4n9o_H_A,89.48327192401536,crystal,opendde,OpenDDE
4nbx_H_A,95.2762071524821,crystal,opendde,OpenDDE
4nby_H_A,97.7789005345388,crystal,opendde,OpenDDE
4nby_H_B,93.53326859904618,crystal,opendde,OpenDDE
4nbz_H_A,97.69652432157602,crystal,opendde,OpenDDE
4nbz_H_B,97.41493700348444,crystal,opendde,OpenDDE
4nc0_H_A,96.95289244229603,crystal,opendde,OpenDDE
4nc1_H_A,93.236052965819,crystal,opendde,OpenDDE
4nc1_H_B,94.30810568977564,crystal,opendde,OpenDDE
4nc1_H_C,95.27977467297345,crystal,opendde,OpenDDE
4nc1_H_D,97.20824616671766,crystal,opendde,OpenDDE
4nc2_H_A,90.18897069048928,crystal,opendde,OpenDDE
4orz_H_A,83.27320503010354,crystal,opendde,OpenDDE
4pgj_H_A,98.3308822300761,crystal,opendde,OpenDDE
4pgj_H_B,98.4975466990281,crystal,opendde,OpenDDE
4pou_H_A,94.560110635766,crystal,opendde,OpenDDE
4qo1_H_A,98.98514314721882,crystal,opendde,OpenDDE
4s10_H_A,97.77971759284551,crystal,opendde,OpenDDE
4s10_H_B,97.17389676785912,crystal,opendde,OpenDDE
4u3x_H_A,98.58328233370636,crystal,opendde,OpenDDE
4u3x_H_B,98.5742108508526,crystal,opendde,OpenDDE
4w2q_H_A,82.50023594714467,crystal,opendde,OpenDDE
4w2q_H_B,93.56913555019656,crystal,opendde,OpenDDE
4w2q_H_C,76.83909435712424,crystal,opendde,OpenDDE
4w2q_H_D,94.08738900627156,crystal,opendde,OpenDDE
4w6w_H_A,97.89619050397354,crystal,opendde,OpenDDE
4w6x_H_A,98.58649195121116,crystal,opendde,OpenDDE
4weu_H_A,90.15487927650088,crystal,opendde,OpenDDE
4weu_H_B,98.0774095272884,crystal,opendde,OpenDDE
